day,hour,minute,car_park_name,time,weather,direction
2,1,28,Saint Finbarr's,2252,light intensity drizzle,west
2,1,28,Merchants Quay,2069,light intensity drizzle,west
2,1,28,Grand Parade,2127,light intensity drizzle,west
2,1,28,Carrolls Quay,2278,light intensity drizzle,west
2,1,28,City Hall - Eglington Street,1953,light intensity drizzle,west
2,1,28,Black Ash Park & Ride,1894,light intensity drizzle,west
2,1,28,Carrolls Quay,2814,light intensity drizzle,east
2,1,28,North Main Street,2358,light intensity drizzle,west
2,1,28,Paul Street,2219,light intensity drizzle,west
2,1,28,City Hall - Eglington Street,2720,light intensity drizzle,east
2,1,28,Black Ash Park & Ride,2684,light intensity drizzle,east
2,1,28,North Main Street,2879,light intensity drizzle,east
2,1,28,Paul Street,2789,light intensity drizzle,east
2,1,28,Saint Finbarr's,3343,light intensity drizzle,south
2,1,28,Merchants Quay,3210,light intensity drizzle,south
2,1,43,Saint Finbarr's,3050,broken clouds,east
2,1,43,Merchants Quay,2776,broken clouds,east
2,1,43,Grand Parade,3260,broken clouds,south
2,1,43,Carrolls Quay,3371,broken clouds,south
2,1,43,City Hall - Eglington Street,3079,broken clouds,south
2,1,43,Black Ash Park & Ride,3014,broken clouds,south
2,1,43,North Main Street,3431,broken clouds,south
2,1,43,Paul Street,3405,broken clouds,south
2,1,43,Saint Finbarr's,1946,broken clouds,north
2,1,43,Merchants Quay,1905,broken clouds,north
2,1,43,Grand Parade,1910,broken clouds,north
2,1,43,Carrolls Quay,1835,broken clouds,north
2,1,43,Grand Parade,2898,broken clouds,east
2,1,43,Carrolls Quay,2736,broken clouds,east
2,1,43,City Hall - Eglington Street,2712,broken clouds,east
2,1,43,Black Ash Park & Ride,2717,broken clouds,east
2,1,43,North Main Street,2887,broken clouds,east
2,1,43,Paul Street,2794,broken clouds,east
2,1,43,Saint Finbarr's,3322,broken clouds,south
2,1,43,Merchants Quay,3188,broken clouds,south
2,1,43,City Hall - Eglington Street,1925,broken clouds,north
2,1,43,Black Ash Park & Ride,2205,broken clouds,north
2,1,43,North Main Street,1784,broken clouds,north
2,1,43,Paul Street,1694,broken clouds,north
2,1,43,Saint Finbarr's,2244,broken clouds,west
2,1,43,Merchants Quay,2084,broken clouds,west
2,1,43,Grand Parade,2151,broken clouds,west
2,1,43,Carrolls Quay,2332,broken clouds,west
2,1,43,City Hall - Eglington Street,1966,broken clouds,west
2,1,43,Black Ash Park & Ride,1910,broken clouds,west
2,1,43,North Main Street,2330,broken clouds,west
2,1,43,Paul Street,2219,broken clouds,west
2,1,58,Saint Finbarr's,3047,broken clouds,east
2,1,58,Merchants Quay,2832,broken clouds,east
2,1,58,Grand Parade,3240,broken clouds,south
2,1,58,Carrolls Quay,3395,broken clouds,south
2,1,58,City Hall - Eglington Street,3058,broken clouds,south
2,1,58,Black Ash Park & Ride,2988,broken clouds,south
2,1,58,North Main Street,3385,broken clouds,south
2,1,58,Paul Street,3361,broken clouds,south
2,1,58,Saint Finbarr's,1962,broken clouds,north
2,1,58,Merchants Quay,1873,broken clouds,north
2,1,58,Grand Parade,1843,broken clouds,north
2,1,58,Carrolls Quay,1789,broken clouds,north
2,1,58,Grand Parade,2910,broken clouds,east
2,1,58,City Hall - Eglington Street,1879,broken clouds,north
2,1,58,Black Ash Park & Ride,2144,broken clouds,north
2,1,58,North Main Street,1752,broken clouds,north
2,1,58,Paul Street,1659,broken clouds,north
2,1,58,Saint Finbarr's,2279,broken clouds,west
2,1,58,Merchants Quay,2072,broken clouds,west
2,1,58,Grand Parade,2144,broken clouds,west
2,1,58,Carrolls Quay,2247,broken clouds,west
2,1,58,City Hall - Eglington Street,1962,broken clouds,west
2,1,58,Black Ash Park & Ride,1898,broken clouds,west
2,1,58,Carrolls Quay,2816,broken clouds,east
2,1,58,North Main Street,2335,broken clouds,west
2,1,58,Paul Street,2217,broken clouds,west
2,1,58,City Hall - Eglington Street,2723,broken clouds,east
2,1,58,Black Ash Park & Ride,2733,broken clouds,east
2,1,58,North Main Street,2933,broken clouds,east
2,1,58,Paul Street,2836,broken clouds,east
2,1,58,Saint Finbarr's,3305,broken clouds,south
2,1,58,Merchants Quay,3189,broken clouds,south
2,2,13,Saint Finbarr's,3068,broken clouds,east
2,2,13,Merchants Quay,2832,broken clouds,east
2,2,13,Grand Parade,3255,broken clouds,south
2,2,13,Carrolls Quay,3370,broken clouds,south
2,2,13,City Hall - Eglington Street,3072,broken clouds,south
2,2,13,Black Ash Park & Ride,3010,broken clouds,south
2,2,13,North Main Street,3383,broken clouds,south
2,2,13,Paul Street,3360,broken clouds,south
2,2,13,Saint Finbarr's,1945,broken clouds,north
2,2,13,Merchants Quay,1937,broken clouds,north
2,2,13,Grand Parade,1916,broken clouds,north
2,2,13,Carrolls Quay,1816,broken clouds,north
2,2,13,Grand Parade,2904,broken clouds,east
2,2,13,City Hall - Eglington Street,1946,broken clouds,north
2,2,13,Black Ash Park & Ride,2191,broken clouds,north
2,2,13,North Main Street,1787,broken clouds,north
2,2,13,Paul Street,1691,broken clouds,north
2,2,13,Saint Finbarr's,2247,broken clouds,west
2,2,13,Merchants Quay,2109,broken clouds,west
2,2,13,Grand Parade,2160,broken clouds,west
2,2,13,Carrolls Quay,2312,broken clouds,west
2,2,13,City Hall - Eglington Street,1979,broken clouds,west
2,2,13,Black Ash Park & Ride,1908,broken clouds,west
2,2,13,Carrolls Quay,2792,broken clouds,east
2,2,13,North Main Street,2313,broken clouds,west
2,2,13,Paul Street,2246,broken clouds,west
2,2,13,City Hall - Eglington Street,2716,broken clouds,east
2,2,13,Black Ash Park & Ride,2731,broken clouds,east
2,2,13,North Main Street,2927,broken clouds,east
2,2,13,Paul Street,2837,broken clouds,east
2,2,13,Saint Finbarr's,3288,broken clouds,south
2,2,13,Merchants Quay,3206,broken clouds,south
2,2,28,Saint Finbarr's,3039,broken clouds,east
2,2,28,Merchants Quay,2799,broken clouds,east
2,2,28,Grand Parade,3236,broken clouds,south
2,2,28,Carrolls Quay,3363,broken clouds,south
2,2,28,City Hall - Eglington Street,3059,broken clouds,south
2,2,28,Black Ash Park & Ride,2994,broken clouds,south
2,2,28,North Main Street,3378,broken clouds,south
2,2,28,Paul Street,3356,broken clouds,south
2,2,28,Saint Finbarr's,2089,broken clouds,north
2,2,28,Merchants Quay,2027,broken clouds,north
2,2,28,Grand Parade,1973,broken clouds,north
2,2,28,Carrolls Quay,1915,broken clouds,north
2,2,28,Grand Parade,2904,broken clouds,east
2,2,28,City Hall - Eglington Street,2031,broken clouds,north
2,2,28,Black Ash Park & Ride,2264,broken clouds,north
2,2,28,North Main Street,1867,broken clouds,north
2,2,28,Paul Street,1777,broken clouds,north
2,2,28,Saint Finbarr's,2255,broken clouds,west
2,2,28,Merchants Quay,2160,broken clouds,west
2,2,28,Grand Parade,2209,broken clouds,west
2,2,28,Carrolls Quay,2326,broken clouds,west
2,2,28,City Hall - Eglington Street,2025,broken clouds,west
2,2,28,Black Ash Park & Ride,1964,broken clouds,west
2,2,28,Carrolls Quay,2798,broken clouds,east
2,2,28,North Main Street,2313,broken clouds,west
2,2,28,Paul Street,2315,broken clouds,west
2,2,28,City Hall - Eglington Street,2723,broken clouds,east
2,2,28,Black Ash Park & Ride,2737,broken clouds,east
2,2,28,North Main Street,2918,broken clouds,east
2,2,28,Paul Street,2834,broken clouds,east
2,2,28,Saint Finbarr's,3290,broken clouds,south
2,2,28,Merchants Quay,3164,broken clouds,south
2,2,43,Saint Finbarr's,3040,broken clouds,east
2,2,43,Merchants Quay,2761,broken clouds,east
2,2,43,Grand Parade,3232,broken clouds,south
2,2,43,Carrolls Quay,3399,broken clouds,south
2,2,43,City Hall - Eglington Street,3061,broken clouds,south
2,2,43,Black Ash Park & Ride,3002,broken clouds,south
2,2,43,North Main Street,3377,broken clouds,south
2,2,43,Paul Street,3350,broken clouds,south
2,2,43,Saint Finbarr's,1953,broken clouds,north
2,2,43,Merchants Quay,1879,broken clouds,north
2,2,43,Grand Parade,1892,broken clouds,north
2,2,43,Carrolls Quay,1828,broken clouds,north
2,2,43,Grand Parade,2884,broken clouds,east
2,2,43,City Hall - Eglington Street,1882,broken clouds,north
2,2,43,Black Ash Park & Ride,2147,broken clouds,north
2,2,43,North Main Street,1775,broken clouds,north
2,2,43,Paul Street,1690,broken clouds,north
2,2,43,Saint Finbarr's,2248,broken clouds,west
2,2,43,Merchants Quay,2061,broken clouds,west
2,2,43,Grand Parade,2132,broken clouds,west
2,2,43,Carrolls Quay,2279,broken clouds,west
2,2,43,City Hall - Eglington Street,1955,broken clouds,west
2,2,43,Black Ash Park & Ride,1890,broken clouds,west
2,2,43,Carrolls Quay,2742,broken clouds,east
2,2,43,North Main Street,2301,broken clouds,west
2,2,43,Paul Street,2195,broken clouds,west
2,2,43,City Hall - Eglington Street,2708,broken clouds,east
2,2,43,Black Ash Park & Ride,2717,broken clouds,east
2,2,43,North Main Street,2902,broken clouds,east
2,2,43,Paul Street,2820,broken clouds,east
2,2,43,Saint Finbarr's,3286,broken clouds,south
2,2,43,Merchants Quay,3161,broken clouds,south
2,2,58,Saint Finbarr's,2948,broken clouds,east
2,2,58,Merchants Quay,2743,broken clouds,east
2,2,58,Grand Parade,3250,broken clouds,south
2,2,58,Carrolls Quay,3393,broken clouds,south
2,2,58,City Hall - Eglington Street,3085,broken clouds,south
2,2,58,Black Ash Park & Ride,3025,broken clouds,south
2,2,58,North Main Street,3391,broken clouds,south
2,2,58,Paul Street,3369,broken clouds,south
2,2,58,Saint Finbarr's,2027,broken clouds,north
2,2,58,Merchants Quay,1922,broken clouds,north
2,2,58,Grand Parade,1939,broken clouds,north
2,2,58,Carrolls Quay,1859,broken clouds,north
2,2,58,Grand Parade,2837,broken clouds,east
2,2,58,City Hall - Eglington Street,1935,broken clouds,north
2,2,58,Black Ash Park & Ride,2231,broken clouds,north
2,2,58,North Main Street,1815,broken clouds,north
2,2,58,Paul Street,1733,broken clouds,north
2,2,58,Saint Finbarr's,2214,broken clouds,west
2,2,58,Merchants Quay,2045,broken clouds,west
2,2,58,Grand Parade,2116,broken clouds,west
2,2,58,Carrolls Quay,2247,broken clouds,west
2,2,58,City Hall - Eglington Street,1945,broken clouds,west
2,2,58,Black Ash Park & Ride,1886,broken clouds,west
2,2,58,Carrolls Quay,2761,broken clouds,east
2,2,58,North Main Street,2281,broken clouds,west
2,2,58,Paul Street,2208,broken clouds,west
2,2,58,City Hall - Eglington Street,2666,broken clouds,east
2,2,58,Black Ash Park & Ride,2703,broken clouds,east
2,2,58,North Main Street,2862,broken clouds,east
2,2,58,Paul Street,2776,broken clouds,east
2,2,58,Saint Finbarr's,3331,broken clouds,south
2,2,58,Merchants Quay,3201,broken clouds,south
2,3,13,Saint Finbarr's,2914,broken clouds,east
2,3,13,Merchants Quay,2719,broken clouds,east
2,3,13,Grand Parade,3223,broken clouds,south
2,3,13,Carrolls Quay,3364,broken clouds,south
2,3,13,City Hall - Eglington Street,3068,broken clouds,south
2,3,13,Black Ash Park & Ride,3010,broken clouds,south
2,3,13,North Main Street,3383,broken clouds,south
2,3,13,Paul Street,3356,broken clouds,south
2,3,13,Saint Finbarr's,1980,broken clouds,north
2,3,13,Merchants Quay,1921,broken clouds,north
2,3,13,Grand Parade,1893,broken clouds,north
2,3,13,Carrolls Quay,1855,broken clouds,north
2,3,13,Grand Parade,2810,broken clouds,east
2,3,13,City Hall - Eglington Street,1915,broken clouds,north
2,3,13,Black Ash Park & Ride,2185,broken clouds,north
2,3,13,North Main Street,1797,broken clouds,north
2,3,13,Paul Street,1711,broken clouds,north
2,3,13,Saint Finbarr's,2231,broken clouds,west
2,3,13,Merchants Quay,2070,broken clouds,west
2,3,13,Grand Parade,2120,broken clouds,west
2,3,13,Carrolls Quay,2293,broken clouds,west
2,3,13,City Hall - Eglington Street,1954,broken clouds,west
2,3,13,Black Ash Park & Ride,1895,broken clouds,west
2,3,13,Carrolls Quay,2696,broken clouds,east
2,3,13,North Main Street,2306,broken clouds,west
2,3,13,Paul Street,2214,broken clouds,west
2,3,13,City Hall - Eglington Street,2650,broken clouds,east
2,3,13,Black Ash Park & Ride,2676,broken clouds,east
2,3,13,North Main Street,2858,broken clouds,east
2,3,13,Paul Street,2766,broken clouds,east
2,3,13,Saint Finbarr's,3293,broken clouds,south
2,3,13,Merchants Quay,3184,broken clouds,south
2,3,28,Saint Finbarr's,2977,broken clouds,east
2,3,28,Merchants Quay,2755,broken clouds,east
2,3,28,Grand Parade,3237,broken clouds,south
2,3,28,Carrolls Quay,3341,broken clouds,south
2,3,28,City Hall - Eglington Street,3064,broken clouds,south
2,3,28,Black Ash Park & Ride,3008,broken clouds,south
2,3,28,North Main Street,3399,broken clouds,south
2,3,28,Paul Street,3372,broken clouds,south
2,3,28,Saint Finbarr's,1965,broken clouds,north
2,3,28,Merchants Quay,1839,broken clouds,north
2,3,28,Grand Parade,1843,broken clouds,north
2,3,28,Carrolls Quay,1789,broken clouds,north
2,3,28,Grand Parade,2858,broken clouds,east
2,3,28,City Hall - Eglington Street,1844,broken clouds,north
2,3,28,Black Ash Park & Ride,2099,broken clouds,north
2,3,28,North Main Street,1759,broken clouds,north
2,3,28,Paul Street,1667,broken clouds,north
2,3,28,Saint Finbarr's,2204,broken clouds,west
2,3,28,Merchants Quay,2053,broken clouds,west
2,3,28,Grand Parade,2092,broken clouds,west
2,3,28,Carrolls Quay,2222,broken clouds,west
2,3,28,City Hall - Eglington Street,1936,broken clouds,west
2,3,28,Black Ash Park & Ride,1879,broken clouds,west
2,3,28,Carrolls Quay,2731,broken clouds,east
2,3,28,North Main Street,2258,broken clouds,west
2,3,28,Paul Street,2198,broken clouds,west
2,3,28,City Hall - Eglington Street,2680,broken clouds,east
2,3,28,Black Ash Park & Ride,2687,broken clouds,east
2,3,28,North Main Street,2892,broken clouds,east
2,3,28,Paul Street,2803,broken clouds,east
2,3,28,Saint Finbarr's,3348,broken clouds,south
2,3,28,Merchants Quay,3172,broken clouds,south
2,3,43,Saint Finbarr's,3024,broken clouds,east
2,3,43,Merchants Quay,2819,broken clouds,east
2,3,43,Grand Parade,3242,broken clouds,south
2,3,43,Carrolls Quay,3379,broken clouds,south
2,3,43,City Hall - Eglington Street,3072,broken clouds,south
2,3,43,Black Ash Park & Ride,3012,broken clouds,south
2,3,43,North Main Street,3411,broken clouds,south
2,3,43,Paul Street,3305,broken clouds,south
2,3,43,Saint Finbarr's,1895,broken clouds,north
2,3,43,Merchants Quay,1830,broken clouds,north
2,3,43,Grand Parade,1813,broken clouds,north
2,3,43,Carrolls Quay,1784,broken clouds,north
2,3,43,Grand Parade,2924,broken clouds,east
2,3,43,City Hall - Eglington Street,1835,broken clouds,north
2,3,43,Black Ash Park & Ride,2104,broken clouds,north
2,3,43,North Main Street,1738,broken clouds,north
2,3,43,Paul Street,1648,broken clouds,north
2,3,43,Saint Finbarr's,2225,broken clouds,west
2,3,43,Merchants Quay,2045,broken clouds,west
2,3,43,Grand Parade,2111,broken clouds,west
2,3,43,Carrolls Quay,2220,broken clouds,west
2,3,43,City Hall - Eglington Street,1937,broken clouds,west
2,3,43,Black Ash Park & Ride,1881,broken clouds,west
2,3,43,Carrolls Quay,2789,broken clouds,east
2,3,43,North Main Street,2300,broken clouds,west
2,3,43,Paul Street,2211,broken clouds,west
2,3,43,City Hall - Eglington Street,2748,broken clouds,east
2,3,43,Black Ash Park & Ride,2760,broken clouds,east
2,3,43,North Main Street,2948,broken clouds,east
2,3,43,Paul Street,2852,broken clouds,east
2,3,43,Saint Finbarr's,3330,broken clouds,south
2,3,43,Merchants Quay,3178,broken clouds,south
2,3,58,Saint Finbarr's,2951,broken clouds,east
2,3,58,Merchants Quay,2749,broken clouds,east
2,3,58,Grand Parade,3222,broken clouds,south
2,3,58,Carrolls Quay,3375,broken clouds,south
2,3,58,City Hall - Eglington Street,3067,broken clouds,south
2,3,58,Black Ash Park & Ride,3003,broken clouds,south
2,3,58,North Main Street,3461,broken clouds,south
2,3,58,Paul Street,3332,broken clouds,south
2,3,58,Saint Finbarr's,1801,broken clouds,north
2,3,58,Merchants Quay,1751,broken clouds,north
2,3,58,Grand Parade,1719,broken clouds,north
2,3,58,Carrolls Quay,1640,broken clouds,north
2,3,58,Grand Parade,2839,broken clouds,east
2,3,58,City Hall - Eglington Street,1767,broken clouds,north
2,3,58,Black Ash Park & Ride,2026,broken clouds,north
2,3,58,North Main Street,1639,broken clouds,north
2,3,58,Paul Street,1543,broken clouds,north
2,3,58,Saint Finbarr's,2324,broken clouds,west
2,3,58,Merchants Quay,2068,broken clouds,west
2,3,58,Grand Parade,2132,broken clouds,west
2,3,58,Carrolls Quay,2264,broken clouds,west
2,3,58,City Hall - Eglington Street,1961,broken clouds,west
2,3,58,Black Ash Park & Ride,1901,broken clouds,west
2,3,58,Carrolls Quay,2736,broken clouds,east
2,3,58,North Main Street,2392,broken clouds,west
2,3,58,Paul Street,2203,broken clouds,west
2,3,58,City Hall - Eglington Street,2678,broken clouds,east
2,3,58,Black Ash Park & Ride,2686,broken clouds,east
2,3,58,North Main Street,2860,broken clouds,east
2,3,58,Paul Street,2772,broken clouds,east
2,3,58,Saint Finbarr's,3382,broken clouds,south
2,3,58,Merchants Quay,3177,broken clouds,south
2,4,13,Saint Finbarr's,2945,scattered clouds,east
2,4,13,Merchants Quay,2750,scattered clouds,east
2,4,13,Grand Parade,3158,scattered clouds,south
2,4,13,Carrolls Quay,3276,scattered clouds,south
2,4,13,City Hall - Eglington Street,3011,scattered clouds,south
2,4,13,Black Ash Park & Ride,2949,scattered clouds,south
2,4,13,North Main Street,3396,scattered clouds,south
2,4,13,Paul Street,3275,scattered clouds,south
2,4,13,Saint Finbarr's,1790,scattered clouds,north
2,4,13,Merchants Quay,1737,scattered clouds,north
2,4,13,Grand Parade,1738,scattered clouds,north
2,4,13,Carrolls Quay,1678,scattered clouds,north
2,4,13,Grand Parade,2824,scattered clouds,east
2,4,13,City Hall - Eglington Street,1752,scattered clouds,north
2,4,13,Black Ash Park & Ride,2016,scattered clouds,north
2,4,13,North Main Street,1626,scattered clouds,north
2,4,13,Paul Street,1537,scattered clouds,north
2,4,13,Saint Finbarr's,2226,scattered clouds,west
2,4,13,Merchants Quay,2051,scattered clouds,west
2,4,13,Grand Parade,2096,scattered clouds,west
2,4,13,Carrolls Quay,2242,scattered clouds,west
